nctId,title,sponsor,primaryCompletionDate,completionDate,overallStatus,hasResults,classifiedStatus,reason
NCT01284530,"Evaluation of the Pharmacokinetics, Safety, and Tolerability of TPM XR as Adjunctive Therapy in Pediatric Subjects With Epilepsy","Supernus Pharmaceuticals, Inc.",2012-06,2012-06,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3691d and no coverage in 3691d — the press dropped a still-unresolved story."
NCT00674765,"Seroquel for Frequent, Heavy Drinkers","University of Pennsylvania",2013-01,2014-01,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00119067,"Anthrax Vaccine Clinical Trial to Assess Dose Reduction and Route Change","Centers for Disease Control and Prevention",2010-02,2010-02,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00537407,"A Study of Debio 025 in Combination With PegIFN Alpha-2a and Ribavirin in Chronic HCV Patients Non-responders to Standard Treatment","Debiopharm International SA",2010-04,2010-04,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT02253407,"Safety & Immunogenicity of MMR Vaccine by DSJI to That by Needle-Syringe in 15-18 Months Old Children","Serum Institute of India Pvt. Ltd.",2016-02,2016-02,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3041d and no coverage in 3041d — the press dropped a still-unresolved story."
NCT01637792,"Randomized Controlled Trial Comparing Residual Kidney Function in Patients Undergoing Three or Four Exchanges CAPD","Shanghai Jiao Tong University School of Medicine",2010-08,2010-08,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3641d and no coverage in 3641d — the press dropped a still-unresolved story."
NCT00735007,"12-week Study to Evaluate RebiSmart™ Suitability for Self Injection in Relapsing Multiple Sclerosis.","EMD Serono",2009-01,,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00827892,"Safety of Pioglitazone for Hematoma Resolution In Intracerebral Hemorrhage","The University of Texas Health Science Center, Houston",2013-04,2013-11,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3935d and no coverage in 3935d — the press dropped a still-unresolved story."
NCT04918771,"Clinical Study of Efficacy and Safety of Raphamin in the Treatment of ARVI in Children 12-18 Years Old","Materia Medica Holding",2023-07-21,2023-07-21,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00947271,"Reducing Sexual Risk Behaviors and Improving Health for People at a Sexually Transmitted Infection Clinic","The Miriam Hospital",2014-06,2014-06,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00467571,"Helicobacter Pylori Infection in Children With Chronic Idiopathic Thrombocytopenic Purpura","Mahidol University",2008-09,2008-12,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 4817d and no coverage in 4817d — the press dropped a still-unresolved story."
NCT02862171,"To Assess Continued Safety of and Adherence to the Dapivirine (25 mg) Vaginal Ring-004 in Healthy, HIV-negative Women","International Partnership for Microbicides, Inc.",2019-01-11,2019-01-11,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT04218071,"Actuate 1901: 9-ING-41 in Myelofibrosis","Actuate Therapeutics Inc.",2022-10-13,2024-01-18,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 885d and no coverage in 885d — the press dropped a still-unresolved story."
NCT04769271,"Intra-pocket Application of Tea Tree Oil Gel in the Treatment of Stage-2 Periodontitis","Alexandria University",2020-08-15,2020-08-25,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1963d and no coverage in 1963d — the press dropped a still-unresolved story."
NCT00718744,"Standardization of Chortoglyphus Arcuatus Allergenic Extract. Determination of Biological Activity in HEP Units","Laboratorios Leti, S.L.",2008-11,2008-11,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 5819d and no coverage in 5819d — the press dropped a still-unresolved story."
NCT02411344,"Preoperative Study With Trastuzumab, Pertuzumab and Letrozole in Breast Cancer Patients Sensitive to Hormonal Therapy","Istituto Oncologico Veneto IRCCS",2018-01-12,2018-01-12,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 2853d and no coverage in 2853d — the press dropped a still-unresolved story."
NCT01933464,"An Analysis of the Effect of Topical Cromolyn Sodium on Rosacea-associated Erythema","University of California, San Diego",2014-02,2014-04,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01848964,"Analyzing Stump-socket Interface Pressure to Improve Gait in Above-knee Amputee","University Hospital, Grenoble",2014-05,2015-03,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 4061d and no coverage in 4061d — the press dropped a still-unresolved story."
NCT01416064,"Open-Label, Extension Study to 810P202","Supernus Pharmaceuticals, Inc.",2013-01,2013-02,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3357d and no coverage in 3357d — the press dropped a still-unresolved story."
NCT03174964,"Immunomodulatory Effects of IVIg on Pregnancy Rate of Patient With Recurrent Implantation Failure","Tabriz University of Medical Sciences",2017-02-10,2017-09-20,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 2854d and no coverage in 2854d — the press dropped a still-unresolved story."
NCT00406809,"A Study of ABT-263 in Subjects With Relapsed or Refractory Lymphoid Malignancies","AbbVie (prior sponsor, Abbott)",2016-10,2016-10,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1804d and no coverage in 1804d — the press dropped a still-unresolved story."
NCT05325853,"A Study of Safety and the Local Anesthetic Effect of AG-920 Ophthalmic Solution in a Pediatric Population","American Genomics, LLC",2022-05-27,2022-05-27,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00537537,"To Evaluate Antiviral Efficacy of Telbivudine in Hepatitis B Antigen Positive (HbeAg-positive) Compensated Chronic Hepatitis B (CHB)","Novartis Pharmaceuticals",2011-06,,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3305d and no coverage in 3305d — the press dropped a still-unresolved story."
NCT02315872,"ACTH for Fatigue in Multiple Sclerosis Patients","Providence Health & Services",2017-06-20,2018-12-13,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT02701595,"Oral Switch During Treatment of Left-sided Endocarditis Due to Multi-susceptible Streptococcus","University Hospital, Tours",2023-02-24,2023-06-24,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 149d and no coverage in 149d — the press dropped a still-unresolved story."
NCT04322539,"A Study of Efficacy and Safety of Fruquintinib (HMPL-013) in Participants With Metastatic Colorectal Cancer","Hutchison Medipharma Limited",2022-07-29,2024-04-24,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT02130375,"Clinical and Urodynamic Effects of Minimally Laser (IncontiLaseTM) Procedure for Female Stress Urinary Incontinence","National Taiwan University Hospital",2015-12,2015-12,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3816d and no coverage in 3816d — the press dropped a still-unresolved story."
NCT02216357,"Trial to Determine the Safety of Oral Ifetroban in Patients With a History of Aspirin Exacerbated Respiratory Disease","Cumberland Pharmaceuticals",2016-01,2016-01,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00745901,"Study to Evaluate Cycle Control With Norgestimate/Ethinyl Estradiol and Drospirenone/Ethinyl Estradiol in Healthy Sexually Active Females","Ortho-McNeil Janssen Scientific Affairs, LLC",2008-10,2008-10,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT02084901,"Comparison of Biodegradable Stents: Orsiro and BioMatrix","Yonsei University",2015-03,2016-03,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3636d and no coverage in 3636d — the press dropped a still-unresolved story."
NCT05892081,"Colloidal Oatmeal, Colloid Cream, Diaper Rash, Preterm Neonates and Neonatal Intensive Care Unit","Seham El-Sayed Saleh Hassan",2022-01-12,2023-08-30,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1023d and no coverage in 1023d — the press dropped a still-unresolved story."
NCT02846428,"To Evaluate the Efficacy and Safety of Capecitabine Prior to Surgery in Women With Breast Cancer","Hoffmann-La Roche",2011-12,2011-12,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3636d and no coverage in 3636d — the press dropped a still-unresolved story."
NCT01959828,"Confirmatory Study of IK-3001 in Japanese Subjects With Peri-/Post-op Pulmonary Hypertension Assoc. With Cardiac Surgery","Mallinckrodt",2014-03,2014-07,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3592d and no coverage in 3592d — the press dropped a still-unresolved story."
NCT00321828,"Combination Chemotherapy and Bevacizumab in Treating Patients With Stage IV Colon Cancer That Cannot Be Removed By Surgery","NSABP Foundation Inc",2009-11,2012-12,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00982228,"Comparison of NN1250 Plus Insulin Aspart With Insulin Glargine Plus Insulin Aspart in Type 1 Diabetes","Novo Nordisk A/S",2010-11-08,2010-11-08,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00928928,"Oxidative Stress Markers in Open and Laparoscopic Colectomy for Cancer","G. Hatzikosta General Hospital",2009-06,,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 6224d and no coverage in 6224d — the press dropped a still-unresolved story."
NCT03392428,"A Trial of 177Lu-PSMA617 Theranostic Versus Cabazitaxel in Progressive Metastatic Castration Resistant Prostate Cancer","Australian and New Zealand Urogenital and Prostate Cancer Trials Group",2019-12-31,2021-12-31,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1489d and no coverage in 1489d — the press dropped a still-unresolved story."
NCT01164228,"Sunitinib Malate With or Without Gemcitabine Hydrochloride in Treating Patients With Advanced Kidney Cancer That Cannot Be Removed By Surgery","ECOG-ACRIN Cancer Research Group",2020-03-30,2021-11-03,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT02203565,"Dakin's Solution in Preventing Radiation Dermatitis in Patients With Breast Cancer Undergoing Radiation Therapy","Stanford University",2016-07-07,2016-07-07,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00473265,"Bone Properties in Hypoparathyroidism: Effects of PTH","John P. Bilezikian",2011-01,2014-06,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT04674800,"Extension Study of MYL-1701P-3001 for Safety and Efficacy","Mylan Pharmaceuticals Inc",2022-04-20,2022-04-20,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1415d and no coverage in 1415d — the press dropped a still-unresolved story."
NCT03051100,"Evaluation of the Efficacy and Safety of Bempedoic Acid (ETC-1002) 180mg, Ezetimibe 10mg, and Atorvastatin 20 mg Triplet Therapy in Patients With Elevated LDL-C","Esperion Therapeutics, Inc.",2017-06-01,2017-07-05,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01082367,"Randomized, Controlled Study of CF Patients Between 3 Months and Less Than 7 Years","Novartis Pharmaceuticals",2015-06,2015-06,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT02958267,"Investigation of Mesenchymal Stem Cell Therapy for the Treatment of Osteoarthritis of the Knee","OhioHealth",2018-08,2018-08,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01194700,"Comparative Study of Lung Bioavailability of HFA-Seretide Via Current Spacer Devices in Healthy Volunteers","Brian J Lipworth",2009-12,2009-12,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 2647d and no coverage in 2647d — the press dropped a still-unresolved story."
NCT00995800,"Study to Assess Airway Inflammation Effects of FlutiForm® pMDI Low and High Dose in Adults With Mild to Moderate Asthma","Mundipharma Research Limited",2010-07,2010-07,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 2817d and no coverage in 2817d — the press dropped a still-unresolved story."
NCT05570292,"Study of Effects of Preoperative Oral Domperidone on Gastric Residual Volume After Clear Fluid Ingestion in Patients Scheduled for Elective Surgeries","Ain Shams University",2023-04-20,2023-04-20,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1153d and no coverage in 1153d — the press dropped a still-unresolved story."
NCT01687192,"Multicenter Trial Evaluating the Immunogenicity of HPV Vaccination in Girls on Immunosuppressive Therapy.","University Hospital, Bordeaux",2015-05,2016-10-20,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 52d and no coverage in 52d — the press dropped a still-unresolved story."
NCT04379336,"BCG Vaccination for Healthcare Workers in COVID-19 Pandemic","TASK Applied Science",2022-01-02,2022-01-02,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1628d and no coverage in 1628d — the press dropped a still-unresolved story."
NCT02746211,"Influenza Challenge Study in Healthy Volunteers","Hvivo",2008-12,2008-12,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3733d and no coverage in 3733d — the press dropped a still-unresolved story."
NCT01082211,"Radiation Therapy in Treating Women With Locally Recurrent Breast Cancer Previously Treated With Repeat Breast-Preserving Surgery","Radiation Therapy Oncology Group",2014-11,2022-05-20,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01074671,"CG Future® Annuloplasty Ring/Band Clinical Trial","Medtronic Cardiac Rhythm and Heart Failure",2011-09,2011-09,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3908d and no coverage in 3908d — the press dropped a still-unresolved story."
NCT02451371,"Treatment of Refractory Auditory Verbal Hallucinations With tDCS in Schizophrenia","Seoul National University Hospital",2016-12,2016-12,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3480d and no coverage in 3480d — the press dropped a still-unresolved story."
NCT03965871,"Efficacy, Safety and Pharmacokinetic Study of Inhaled Esketamine in Treatment-resistant Bipolar Depression","Celon Pharma SA",2021-01-03,2021-02-19,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1940d and no coverage in 1940d — the press dropped a still-unresolved story."
NCT00736944,"Trial of 2 Cycles of Induction Chemo With Abraxane, Cetuximab, Cisplatin, & 5-FU for Advanced Head and Neck Cancer","Washington University School of Medicine",2010-08-31,2020-07-06,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00372944,"AZD6244 vs. Capecitabine (Xeloda®) in Patients With Advanced or Metastatic Pancreatic Cancer, Who Have Failed First Line Gemcitabine Therapy","AstraZeneca",2008-04,2008-10,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 4350d and no coverage in 4350d — the press dropped a still-unresolved story."
NCT01863134,"Clinical Effects of Eptifibatide Administration in High Risk Patients Presenting With Non-ST Segment Elevation Acute Coronary Syndrome (NSTE-ACS) Requiring Urgent Coronary Artery Bypass Graft Surgery in Short- and Long-Term Follow-up","Medical University of Silesia",2010-12,2010-12,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
